  id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_rumah_makan,alamat,tahun,kecamatan,kecamatan_clean,type
4702,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR GEMA,"JL. TRUNOJOYO NO.23, CITARUM, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4703,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR IKAN BAKAR MALABAR,"JL. MALABAR NO.62, MALABAR, KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40262",2023,Kecamatan Lengkong,Lengkong,restaurant
4704,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR JUARA,"JL. HAUR PANCUH NO.9, LEBAKGEDE, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
4705,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR JURAGAN,"3JFC+335, JL. LODAYA, MALABAR, KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40262",2023,Kecamatan Lengkong,Lengkong,restaurant
4674,32,JAWA BARAT,3273,KOTA BANDUNG,ALAM BANDUNG MARANGGI SATAY,"JL. A. YANI NO.252, KACAPIRING, KEC. BATUNUNGGAL,
  KOTA BANDUNG, JAWA BARAT 40271",2023,Kecamatan Batununggal,Batununggal,restaurant
4707,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR KALASAN176 BABAKAN CIPARAY,"KOPO, BOJONGLOA KALER, BANDUNG CITY, WEST JAVA
  40233",2023,Bojongloa Kaler,Bojongloa Kaler,restaurant
4708,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR KHANARI,"ADA SPANDUK PSA, FASHION, JL. TERUSAN, JL. JEMBATAN
  OPAT KOMPLEK PJKA NO.26, MALEER, KEC. BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT
  40274",2023,Kecamatan Batununggal,Batununggal,restaurant
4709,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR KQ5,"JL. SOEKARNO HATTA NO.620, MANJAHLEGA, KEC.
  RANCASARI, KOTA BANDUNG, JAWA BARAT 40286",2023,Kecamatan Rancasari,Rancasari,restaurant
4711,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR MADU MAS IAN (ABM),"JL. TUBAGUS ISMAIL, LEBAKGEDE, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40135",2023,Kecamatan Coblong,Coblong,restaurant
4712,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR MANDIRI,"JL. BUAH BATU NO.239, TURANGGA, KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40265",2023,Kecamatan Lengkong,Lengkong,restaurant
4713,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR MAS ADIT,"JL. TERUSAN SEKOLAH NO.5, BABAKAN SARI, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40283",2023,Kecamatan Kiaracondong,Kiaracondong,restaurant
4714,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR MR . JOS,"JL. A. YANI NO.826, CICAHEUM, KEC. KIARACONDONG,
  KOTA BANDUNG, JAWA BARAT 40282",2023,Kecamatan Kiaracondong,Kiaracondong,restaurant
4715,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR PAK SOBUR,"JL. TERUSAN BATIK HALUS, SUKALUYU, KEC. CIBEUNYING
  KALER, KOTA BANDUNG, JAWA BARAT 40123",2023,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
4716,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR PAK TOHA,"JL. TUBAGUS ISMAIL DALAM NO.30, LEBAKGEDE,
  KECAMATAN COBLONG, KOTA BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
4717,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR PANGRAME,"JL. CILENGKRANG II NO.137, PALASARI, KEC. CIBIRU,
  KOTA BANDUNG, JAWA BARAT 40615",2023,Kecamatan Cibiru,Cibiru,restaurant
4718,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR PEDAS PARAHYANGAN,"3JV6+9Q9, CITARUM, BANDUNG WETAN, BANDUNG CITY,
  WEST JAVA 40115",2023,Bandung Wetan,Bandung Wetan,restaurant
4719,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR RAZKA,"JL. PAGARSIH NO.149, CIBADAK, KEC. ASTANAANYAR,
  KOTA BANDUNG, JAWA BARAT 40241",2023,Kecamatan Astanaanyar,Astanaanyar,restaurant
4720,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR RICA IBU IMAS,"KP. CIBEUNYING I NO.24, RT.04/RW.14, SADANG SERANG,
  KECAMATAN COBLONG, KOTA BANDUNG, JAWA BARAT 40133",2023,Kecamatan Coblong,Coblong,restaurant
4721,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR SABRINA,"GG.PERSIB NO.8, SUKAPADA, KEC. CIBEUNYING KIDUL,
  KOTA BANDUNG, JAWA BARAT 40125",2023,Kecamatan Cibeunying Kidul,Cibeunying Kidul,restaurant
4723,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR SELARAS,"JL. JAPATI NO.4, LEBAKGEDE, KECAMATAN COBLONG, KOTA
  BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
4724,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR SRI RASA,"NO 15, GG. KARAMAT II NO.RT 04, CICAHEUM, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40282",2023,Kecamatan Kiaracondong,Kiaracondong,restaurant
4725,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR TALIWANG BERSAUDARA,"JL. CITARUM NO.29, CIHAPIT, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40114",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4726,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR TALIWANG DEDI LOMBOK,"JL. ACEH NO.89, CIHAPIT, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4728,32,JAWA BARAT,3273,KOTA BANDUNG,"AYAM BAKAR, AYAM GORENG, DAN NASI BAKAR JALAN CILIWUNG 43","JL. CILIWUNG NO.43, CIHAPIT, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40114",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4729,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BANG DAVA,"JL. MATARAM NO.2, CIHAPIT, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40114",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4730,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BEBEK ANGSA MASAK DI KUALI,"JL. SETRA MURNI 1A NO. 6A, SUKARASA, SUKASARI,
  BANDUNG CITY, WEST JAVA 40152",2023,Kecamatan Sukasari,Sukasari,restaurant
4731,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BEBEK KOMAR SUKARAJIN,"JL SUKATRESNA NO.13, RT.002/RW.013, CIKUTRA, KEC.
  CIBEUNYING KIDUL, KOTA BANDUNG, JAWA BARAT 40124",2023,Kecamatan Cibeunying Kidul,Cibeunying Kidul,restaurant
4732,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BEBEK PEDAS LINGGAWASTU,"GG. PANGUMBAHAN NO.1, TAMANSARI, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40116",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4733,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GEPREK BENSU DAGO,"JL. IR. H. JUANDA NO.109, CIBURIAL, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40135",2023,Kecamatan Coblong,Coblong,restaurant
4734,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GEPREK SIGARANG,"JL. GUDANG SELATAN NO.111, RT.003/RW005, MERDEKA,
  KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40112",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4735,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG & BAKAR A.J,"JL. PURNAWARMAN NO.38 NO 38 38, TAMANSARI, KEC.
  BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40111",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4736,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG & BAKAR ABAH IYUS,"JL. LEMBONG NO.3, BRAGA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40111",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4737,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG & BAKAR BANGDOENG,"JL. SUMBAWA NO.18, MERDEKA, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40113",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4706,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR KACALADA KARAPITAN,"JL. KARAPITAN NO.59, BURANGRANG, KEC. LENGKONG,
  KOTA BANDUNG, JAWA BARAT 40261",2023,Kecamatan Lengkong,Lengkong,restaurant
4739,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG & BAKAR GOROWOK BANDUNG,"E JL. BARANANG SIANG NO.36, KB. PISANG, KEC. SUMUR
  BANDUNG, KOTA BANDUNG, JAWA BARAT 40112",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4740,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG & BAKAR LASWI 35,"JL. LASWI NO.35, SAMOJA, KEC. BATUNUNGGAL, KOTA
  BANDUNG, JAWA BARAT 40273",2023,Kecamatan Batununggal,Batununggal,restaurant
4741,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG & BAKAR PADALOMA,"JL. PURWAKARTA NO.207, ANTAPANI KIDUL, KEC.
  ANTAPANI, KOTA BANDUNG, JAWA BARAT 40291",2023,Kecamatan Antapani,Antapani,restaurant
4742,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG & BAKAR PRINGGODANI,"JL. CIHAMPELAS NO.97, CIPAGANTI, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40131",2023,Kecamatan Coblong,Coblong,restaurant
4744,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG & BAKAR SARI HARUM,"JL. IR. H. JUANDA NO.305, DAGO, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40135",2023,Kecamatan Coblong,Coblong,restaurant
4745,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG & BAKAR SARI INDAH BANDUNG,"JL. SARI INDAH RAYA NO.1, BABAKAN SARI, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40283",2023,Kecamatan Kiaracondong,Kiaracondong,restaurant
4746,32,JAWA BARAT,3273,KOTA BANDUNG,"AYAM GORENG & BAKAR SARI MULYA, KEBON KAWUNG","JL. KEBON KAWUNG NO.32, PASIR KALIKI, KEC. CICENDO,
  KOTA BANDUNG, JAWA BARAT 40171",2023,Kecamatan Cicendo,Cicendo,restaurant
4747,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG & IKAN LAUT BAKAR ZALU,"JL. CIHAMPELAS NO.276, CIPAGANTI, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40131",2023,Kecamatan Coblong,Coblong,restaurant
4748,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG ABG,"3JH4+2FP, GANG JOPANGKAR JL. DALEM KAUM,
  BALONGGEDE, KEC. REGOL, KOTA BANDUNG, JAWA BARAT 40251",2023,Kecamatan Regol,Regol,restaurant
4749,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG AYAM BAKAR NIKMAT,"JL. CIJAWURA GIRANG NO.5, SEKEJATI, KEC. BUAHBATU,
  KOTA BANDUNG, JAWA BARAT 40286",2023,Kecamatan Buahbatu,Buahbatu,restaurant
4750,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG BAKAR COBEK TEH IKA,"CILAKI ST NO.61, CIHAPIT, BANDUNG WETAN, BANDUNG
  CITY, WEST JAVA 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4751,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG BAKAR PA RAHMAT,"JL. LAMPING NO.18-12, PASTEUR, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40161",2023,Kecamatan Sukajadi,Sukajadi,restaurant
4752,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG BAKAR WARUNG PRIANGAN,"JL. GATOT SUBROTO NO.329, MALEER, KEC. BATUNUNGGAL,
  KOTA BANDUNG, JAWA BARAT 40275",2023,Kecamatan Batununggal,Batununggal,restaurant
4753,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG BANDUNG,"JL. SUNDA NO.57, KB. PISANG, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40113",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4722,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR SARIWANGI,"JL. BANCEUY, BRAGA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40111",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4755,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG BU'DE 28,"JL. SARIJADI RAYA NO.28 BLOK 1, SARIJADI, KEC.
  SUKASARI, KOTA BANDUNG, JAWA BARAT 40151",2023,Kecamatan Sukasari,Sukasari,restaurant
4756,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG CEUK DOEL,"JL. GELATIK DALAM NO.3 RT03, RT.01/RW.04, SADANG
  SERANG, KECAMATAN COBLONG, KOTA BANDUNG, JAWA BARAT 40133",2023,Kecamatan Coblong,Coblong,restaurant
4757,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG CILILIN,"JL. KALIPAH APO NO.1, KARANGANYAR, KEC.
  ASTANAANYAR, KOTA BANDUNG, JAWA BARAT 40241",2023,Kecamatan Astanaanyar,Astanaanyar,restaurant
4758,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG CIREBON,"JL. WASTUKENCANA NO.79, TAMANSARI, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40116",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4759,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG COET,"JL. PASIR KALIKI NO.138A, PASIR KALIKI, KEC.
  CICENDO, KOTA BANDUNG, JAWA BARAT 40173",2023,Kecamatan Cicendo,Cicendo,restaurant
4760,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG COMAT,"JL. PASIR KALIKI NO. 71 C PASIRKALIKI CICENDO
  BANDUNG JAWA BARAT, TAMANSARI, KEC. BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT
  40116",2023,Kecamatan Cicendo,Cicendo,restaurant
4761,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG DAN AYAM BAKAR PUTRA RAKHA,"JL. SARIMANAH NO.121, SARIJADI, KEC. SUKASARI, KOTA
  BANDUNG, JAWA BARAT 40151",2023,Kecamatan Sukasari,Sukasari,restaurant
4762,32,JAWA BARAT,3273,KOTA BANDUNG,"AYAM GORENG DAN BAKAR ""NIKMAT""","JL. GATOT SUBROTO NO.459, KB. KANGKUNG, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40284",2023,Kecamatan Kiaracondong,Kiaracondong,restaurant
4763,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG DAN BAKAR IBU IMAS,"JL. GEGERKALONG TENGAH NO.28, GEGERKALONG, KEC.
  SUKASARI, KOTA BANDUNG, JAWA BARAT 40153",2023,Kecamatan Sukasari,Sukasari,restaurant
4764,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG DAN NASI GORENG SARIMANIS,"SARIJADI, SUKASARI, BANDUNG CITY, WEST JAVA 40151",2023,Sukasari,Sukasari,restaurant
4765,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG DJAKARTA_DAGO,"JL. SANGKURIANG DALAM NO.40 160A, DAGO, COBLONG,
  BANDUNG CITY, WEST JAVA 40135",2023,Coblong,Coblong,restaurant
4766,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG FATMAWATI,"JL. MERDEKA NO.56, BABAKAN CIAMIS, KEC. SUMUR
  BANDUNG, KOTA BANDUNG, JAWA BARAT 40117",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4768,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG HAWAII,"JL. BURANGRANG NO.15, MALABAR, KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40262",2023,Kecamatan Lengkong,Lengkong,restaurant
4769,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG INDRAWATI,"JL. LENGKONG BESAR NO.3C, PALEDANG, KEC. LENGKONG,
  KOTA BANDUNG, JAWA BARAT 40261",2023,Kecamatan Lengkong,Lengkong,restaurant
4738,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG & BAKAR CAB.LODAYA GOR PELTI JABAR,"3JR8+J4J, CITARUM, BANDUNG WETAN, BANDUNG CITY,
  WEST JAVA 40115",2023,Bandung Wetan,Bandung Wetan,restaurant
4771,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG KALASAN M'BAK ELLY,"JL. PASTEUR NO.2, CIPAGANTI, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
4772,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG KANAYAKAN,"JL. KANAYAKAN DALAM NO.344, DAGO, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40135",2023,Kecamatan Coblong,Coblong,restaurant
4773,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG KELANA,"JL. PURWAKARTA NO.16, BABAKAN SURABAYA, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40291",2023,Kecamatan Kiaracondong,Kiaracondong,restaurant
4774,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG KREMES IJO,"KOMPLEK UNPAR, ISTANA PASTEUR REGENCY, JL. TERUSAN
  GN. BATU JL. SUKARAJA II NO.KAV. 9, SUKARAJA, KEC. CICENDO, KOTA BANDUNG,
  JAWA BARAT 40175",2023,Kecamatan Cicendo,Cicendo,restaurant
4775,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG KREMES LUNA,"JL. LUNA NO.12, JAMIKA, KEC. BOJONGLOA KALER, KOTA
  BANDUNG, JAWA BARAT 40231",2023,Kecamatan Bojongloa Kaler,Bojongloa Kaler,restaurant
4776,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG KRISPI KARTIN,"JL. KARANG TINEUNG NO.6, CIPEDES, KEC. SUKAJADI,
  KOTA BANDUNG, JAWA BARAT 40162",2023,Kecamatan Sukajadi,Sukajadi,restaurant
4777,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG KURNIA,"JL. MOCH. TOHA NO.106, PELINDUNG HEWAN, KEC.
  ASTANAANYAR, KOTA BANDUNG, JAWA BARAT 40243",2023,Kecamatan Astanaanyar,Astanaanyar,restaurant
4778,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG LOMBOK RUMAH MAKAN,"JL. KALIPAH APO NO.80, KARANGANYAR, KEC.
  ASTANAANYAR, KOTA BANDUNG, JAWA BARAT 40241",2023,Kecamatan Astanaanyar,Astanaanyar,restaurant
4780,32,JAWA BARAT,3273,KOTA BANDUNG,"AYAM GORENG MANIS ""JURANG 76""","JL. JURANG NO.76, PASTEUR, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40161",2023,Kecamatan Sukajadi,Sukajadi,restaurant
4781,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG MERGOSARI,"JL. KARAPITAN NO.135, BURANGRANG, KEC. LENGKONG,
  KOTA BANDUNG, JAWA BARAT 40261",2023,Kecamatan Lengkong,Lengkong,restaurant
4782,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG MUHAMMAD,"JL. MAHMUD NO.2A, PAMOYANAN, KEC. CICENDO, KOTA
  BANDUNG, JAWA BARAT 40173",2023,Kecamatan Cicendo,Cicendo,restaurant
4783,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG MULYA RASA,"JLN. PHH. MUSTOFA GG. SUKAHARJA I RT.03 RW.03, KEL,
  SUKAPADA, KEC. CIBEUNYING KIDUL, KOTA BANDUNG, JAWA BARAT 40125",2023,Kecamatan Cibeunying Kidul,Cibeunying Kidul,restaurant
4784,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG MUNAROH,"JL. RAYA CIJERAH NO.21, CIGONDEWAH KALER, KEC.
  BANDUNG KULON, KOTA BANDUNG, JAWA BARAT 40214",2023,Kecamatan Bandung Kulon,Bandung Kulon,restaurant
4785,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG NANDIA,"JL. KALIMANTAN NO.4, MERDEKA, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40113",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4754,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG BRAGA,"JL. BRAGA NO.61, BRAGA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40111",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4787,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG PA KONDE,"VIO HOTEL, JL. CIHAMPELAS NO.110, TAMANSARI, KEC.
  BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40116",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4788,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG PA TOTO,"JL. GUDANG UTARA NO.27, MERDEKA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40113",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4789,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG PAK ENDUT,"JL. DR. DJUNJUNAN NO.161, PAJAJARAN, KEC. CICENDO,
  KOTA BANDUNG, JAWA BARAT 40173",2023,Kecamatan Cicendo,Cicendo,restaurant
4790,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG PAK NANA,"4J4G+RJX, SADANG SERANG, COBLONG, BANDUNG CITY,
  WEST JAVA 40133",2023,Coblong,Coblong,restaurant
4791,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG PEMUDA,"PASKAL FOOD MARKET, JL. PASIR KALIKI NO.25-27, KB.
  JERUK, KEC. ANDIR, KOTA BANDUNG, JAWA BARAT 40172",2023,Kecamatan Andir,Andir,restaurant
4792,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG PENYET CANTON,"JL. PETA NO.25, PELINDUNG HEWAN, KEC. ASTANAANYAR,
  KOTA BANDUNG, JAWA BARAT 40243",2023,Kecamatan Astanaanyar,Astanaanyar,restaurant
4793,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG PENYET KABITA,"4JG3+GXP, CIUMBULEUIT, CIDADAP, BANDUNG CITY, WEST
  JAVA 40141",2023,Cidadap,Cidadap,restaurant
4794,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG PENYET NENG DEVI (IBU YANTI),"JL. IR. H. JUANDA NO.362, DAGO, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40135",2023,Kecamatan Coblong,Coblong,restaurant
4795,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG PUTRI,"4H3Q+H4J, PAJAJARAN, CICENDO, BANDUNG CITY, WEST
  JAVA 40173",2023,Cicendo,Cicendo,restaurant
4796,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG SABAR MENANTI,"JL. CISITU LAMA NO.35, DAGO, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40135",2023,Kecamatan Coblong,Coblong,restaurant
4797,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG SAMBAL BALI,"4J93+4M2, HEGARMANAH, CIDADAP, BANDUNG CITY, WEST
  JAVA 40141",2023,Cidadap,Cidadap,restaurant
4798,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG SAMBAL GOANG ELNIZAM,"4J4G+Q2M, SADANG SERANG, COBLONG, BANDUNG CITY,
  WEST JAVA 40133",2023,Coblong,Coblong,restaurant
4799,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG SAMBAL IJO PAK AHYA 32,"4H4V+MX5, SUKABUNGAH, SUKAJADI, BANDUNG CITY, WEST
  JAVA 40162",2023,Sukajadi,Sukajadi,restaurant
4800,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG SARI GURIH,"JL. JEND. IBRAHIM ADJIE NO.208, KEBONWARU, KEC.
  BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40272",2023,Kecamatan Batununggal,Batununggal,restaurant
4801,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG SARI MANIS SUNIARATU,"JL. PECINAN LAMA NO.36, BRAGA, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40111",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4803,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG SARITEM,"JL. KEBON JATI NO.204, KB. JERUK, KEC. ANDIR, KOTA
  BANDUNG, JAWA BARAT 40181",2023,Kecamatan Andir,Andir,restaurant
4804,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG SARIWANGI UNPAR,"JL. RANCABENTANG, CIUMBULEUIT, KEC. CIDADAP, KOTA
  BANDUNG, JAWA BARAT 40141",2023,Kecamatan Cidadap,Cidadap,restaurant
4805,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG SELERA,"BLK JL. RAMA NO.42, ARJUNA, KEC. CICENDO, KOTA
  BANDUNG, JAWA BARAT 40172",2023,Kecamatan Cicendo,Cicendo,restaurant
4806,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG SERUNDENG IBU ATI,"GG. BLK. PINTU 3 NO.91/126C, GEDANG, BATUNUNGGAL,
  BANDUNG CITY, WEST JAVA 40274",2023,Kecamatan Batununggal,Batununggal,restaurant
4807,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GORENG SPG,"JL. HASANUDIN NO.9, LEBAKGEDE, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
