id,@id,abandoned,abandoned:railway,access,access:roof,addr:city,addr:country,addr:district,addr:full,addr:housename,addr:housenumber,addr:neighbourhood,addr:place,addr:postcode,addr:province,addr:state,addr:street,addr:subdistrict,addr:suburb,addr:unit,addr:village,admin_level,air_conditioning,alt_name,amenity,amenity_1,area,atm,baby_feeding,barrier,bicycle,bicycle_parking,branch,brand,brand:en,brand:id,brand:wikidata,brand:wikipedia,brand:zh,building,building:colour,building:condition,building:floor,building:levels,building:material,building:part,building:roof,building:structure,building:use,building:walls,bus,capacity,capacity:cargo_bike,capacity:disabled,capacity:persons,cash_in,cash_out,cash_withdrawal,changing_table,check_date,compressed_air,contact:facebook,contact:instagram,contact:phone,contact:twitter,contact:whatsapp,contact:youtube,covered,created_by,crossing,cuisine,currency:IDR,currency:rupiah,denomination,description,designation,dispensing,disused:railway,door,drive_through,ele,email,emergency,entrance,facebook,fax,fee,female,fixme,floors,foot,fuel:GTL_diesel,fuel:biodiesel,fuel:diesel,fuel:lpg,fuel:octane_88,fuel:octane_90,fuel:octane_92,fuel:octane_95,fuel:octane_98,fuel:solar,gate:type,government,grades,guest_house,health_amenity:type,healthcare,healthcare:speciality,height,highway,historic,image,incline,indoor,inscription,instagram,insurance:health,int_name,internet_access,internet_access:fee,internet_access:ssid,isced:level,kids_area,landuse,layer,leaf_type,leisure,level,lift_gate:type,lit,locked,male,material,maxheight,maxstay,min_age,mobile,mofa,moped,motor_vehicle,motorcar,motorcycle,museum,name,name:de,name:en,name:hi,name:id,name:it,name:ja,name:ko,name:nl,name:signed,name:su,name:vi,name:zh,natural,network,network:wikidata,noexit,not:brand:wikidata,note,office,official_name,official_name:en,official_name:id,old_name,oneway,opening_hours,opening_hours:covid19,operator,operator:en,operator:id,operator:type,operator:website,operator:wikidata,operator:wikipedia,operator_type,orientation,outdoor_seating,park_ride,parking,parking:orientation,parking_space,payment:cards,payment:cash,payment:coins,payment:contactless,payment:credit_cards,payment:cryptocurrencies,payment:debit_cards,payment:electronic_purses,payment:gpn_debit,payment:maestro,payment:mastercard,payment:notes,payment:visa,payment:visa_debit,payment:visa_electron,phone,place_of_worship,product,public_transport,railway,railway:ref,ref,religion,reservation,roof:colour,roof:material,room,rooms,route_ref,school,school:gender,school:type_idn,security_desk,self_service,service_times,shelter,shop,short_name,smoking,smoothness,source,sport,stars,start_date,supervised,surface,tactile_paving,task,taxi_vehicle,toilets,toilets:access,toilets:wheelchair,tourism,townhall:type,traffic_signals:sound,train,training,type,type:id,url,vehicle,wall,website,wheelchair,wikidata,wikimedia_commons,wikipedia,longitude,latitude
node/9735115642,node/9735115642,,,,,Bandung,,,Jalan Ir. H. Juanda no 152,,,,,,,,,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM Bank BJB,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 08:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.6137254,-6.886664
node/9735152399,node/9735152399,,,,,Bandung,,,Jalan Peta,,,,,,,,,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCA,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,107.5927531,-6.9350004
node/9735152400,node/9735152400,,,,,Bandung,,,Jalan Peta,,,,,,,,,,,,,,,Bank BRI,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Rakyat Indonesia,,,,,,,,,,,,,,,,,,,,Bank Rakyat Indonesia,,,Bank Rakjat Indonesia,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRI,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,107.5915984,-6.9351122
node/9735159729,node/9735159729,,,,,Bandung,,,"Jl. Madura 1A, Citarum, Bandung Wetan",,,,,,,,,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM BJB,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 08:00-15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.6191628,-6.9063089
node/9735159730,node/9735159730,,,,,Bandung,,,"Jl. Madura 1A, Citarum, Bandung Wetan",,,,,,,,,,,,,,,Bank BRI,atm,,,,,,,,,BRI,,,Q623042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM BRI,,,,,,,,,,,,,,,,,,,,Bank Rakyat Indonesia,,,Bank Rakjat Indonesia,,Mo-Fr 08:00-15:00,,BRI,,,,,Q623042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRI,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.6191615,-6.9062783
node/9735159731,node/9735159731,,,,,Bandung,,,"Jl. Madura 1A, Citarum, Bandung Wetan",,,,,,,,,,,,,,,,atm,,,,,,,,,Bank Mandiri,,,Q806639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM Mandiri,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 08:00-15:00,,Mandiri,,,,,Q806639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.6191534,-6.9062503
node/9735159732,node/9735159732,,,,,Bandung,,,"Jl. Madura 1A, Citarum, Bandung Wetan",,,,,,,,,,,,,,,,atm,,,,,,,,,Bank Central Asia,,,Q806626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM BCA,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,Mo-Fr 08:00-15:00,,Bank Central Asia,,,,,Q806626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCA,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.6191547,-6.906217
node/9735159733,node/9735159733,,,,,Bandung,,,"Jl. Madura 1A, Citarum, Bandung Wetan",,,,,,,,,,,,,,,BNI 46,atm,,,,,,,,,BNI,,,Q2882611,id:Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM BNI,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,BNI 46,,Mo-Fr 08:00-15:00,,BNI,,,,,Q2882611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNI,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.6191547,-6.9061824
node/9735159734,node/9735159734,,,,,Bandung,,,"Jl. Cilaki No. 73, Citarum, Bandung Wetan",,,,,,,,,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM Mandiri,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 08:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.6195088,-6.9015732
node/9735159735,node/9735159735,,,,,Bandung,,,"Jl. Ir. H. Djuanda 64, Citarum, Bandung Wetan",,,,,,,,,,,,,,,,atm,,,,,,,,,Bank Danamon,,,Q4855913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM Danamon,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,Bank Danamon,,,,,Q4855913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,yes,,,,107.6129602,-6.8993537
node/9735159736,node/9735159736,,,,,Bandung,,,"Jl. Ir. H. Juanda No. 44, Citarum, Bandung Wetan",,,,,,,,,,,,,,,,atm,,,,,,,,,BCA,,,Q806626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,Mo-Su 08:00-22:00,,BCA,,,,,Q806626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCA,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.6121864,-6.9017849
node/9735159737,node/9735159737,,,,,Bandung,,,"Jl. L. L. R.E. Martadinata 79 Citarum, Bandung Wetan",,,,,,,,,,,,,,,,atm,,,,,,,,,CIMB Niaga,,,Q5011747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM CIMB,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,CIMB Niaga,,,,,Q5011747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.6185741,-6.9054415
node/9735159738,node/9735159738,,,,,Bandung,,,"Jl. L. L. R.E. Martadinata 79 Citarum, Bandung Wetan",,,,,,,,,,,,,,,,atm,,,,,,,,,Bank Central Asia,,,Q806626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,24/7,,Bank Central Asia,,,,,Q806626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCA,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.6185244,-6.9054415
node/9735159743,node/9735159743,,,,,Bandung,,,"Jl. L. L. R.E. Martadinata 115 Citarum, Bandung Wetan",,,,,,,,,,,,,,,BNI 46,atm,,,,,,,,,BNI,,,Q2882611,id:Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,BNI 46,,24/7,,BNI,,,,,Q2882611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNI,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.6182884,-6.9062876
node/9735159744,node/9735159744,,,,,Bandung,,,"Jl. Aceh No. 44, Citarum, Bandung Wetan",,,,,,,,,,,,,,,,atm,,,,,,,,,Bank Central Asia,,,Q806626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,Mo-Su 08:00-22:00,,Bank Central Asia,,,,,Q806626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCA,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.6116633,-6.9098889
node/9735227359,node/9735227359,,,,,Bandung,,,"Jl. Supratman No. 41, Cihapit, Bandung Wetan",,,,,,,,,,,,,,,BNI 46,atm,,,,,,,,,BNI,,,Q2882611,id:Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,BNI 46,,24/7,,BNI,,,,,Q2882611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNI,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,107.6285237,-6.9047791
node/9735227360,node/9735227360,,,,,Bandung,,,"Jl. Bengawan No. 65, Cihapit, Bandung Wetan",,,,,,,,,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM Mandiri,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 07:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,107.6269251,-6.908752
node/9735227361,node/9735227361,,,,,Bandung,,,"Jl. Bengawan No. 65, Cihapit, Bandung Wetan",,,,,,,,,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,Mo-Fr 07:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCA,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,107.6269533,-6.9087599
node/9735227362,node/9735227362,,,,,Bandung,,,"Jl. Cihapit 7, Cihapit, Bandung Wetan",,,,,,,,,,,,,,,Bank BRI,atm,,,,,,,,,BRI,,,Q623042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Rakyat Indonesia,,,,,,,,,,,,,,,,,,,,Bank Rakyat Indonesia,,,Bank Rakjat Indonesia,,24/7,,BRI,,,,,Q623042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRI,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,107.6213153,-6.9083086
node/9735284128,node/9735284128,,,,,Bandung,,,Jl. Tubagus Ismail Raya No.46,,,,,,,,,,,,,,,BNI 46,atm,,,,,,,,,,,,Q2882611,id:Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,BNI 46,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNI,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,107.6204509,-6.8851689
node/9735284129,node/9735284129,,,,,Bandung,,,Jl. Tubagus Ismail Raya No.46,,,,,,,,,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM Mandiri,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,107.6204922,-6.8851819
node/9735284130,node/9735284130,,,,,Bandung,,,Jalan Tubagus Ismail Raya No. 40,,,,,,,,,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM Mandiri,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,107.619721,-6.8849614
node/9735284135,node/9735284135,,,,,Bandung,,,Jalan Sekeloa,,,,,,,,,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,Mo-Su 07:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCA,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,yes,,,,107.6188214,-6.8886159
node/9737632689,node/9737632689,,,,,,,,,,,,,,,,,,,,,,,,taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6281629,-6.9041747
node/9738667074,node/9738667074,,,,,Bandung,,,Jalan Dipatiukur No.85,,,,,,,,,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM CIMB,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.6152005,-6.8879476
node/9738708334,node/9738708334,,,,,Bandung,,,Jalan RS Boromeus,,,,,,,,,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATM Bank BJB,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,yes,,,,107.6138339,-6.8946226
node/9738708335,node/9738708335,,,,,Bandung,,,Jalan RS Boromeus,,,,,,,,,,,,,,,BNI 46,atm,,,,,,,,,BNI,,,Q2882611,id:Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,BNI 46,,24/7,,BNI,,,,,Q2882611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNI,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,yes,,,,107.6138812,-6.8946253
node/9738725764,node/9738725764,,,,,Bandung,,,Jalan Dipatiukur,,,,,,,,,,,,,,,BNI 46,atm,,,,,,,,,,,,Q2882611,id:Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,BNI 46,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNI,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,107.6164509,-6.8904585
node/9738829195,node/9738829195,,,,,Bandung,,,Jalan Dipatiukur,,,,,,,,,,,,,,,BNI 46,atm,,,,,,,,,,,,Q2882611,id:Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,BNI 46,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNI,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,107.6150624,-6.8866521
node/9738829196,node/9738829196,,,,,Bandung,,,Jalan Dipatiukur No.117,,,,,,,,,,,,,,,,bank,,,,,,,,KCP UNIKOM,BNI,,,Q2882611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNI,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,,,Mo-Fr 08:00-15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,yes,,,,107.6151542,-6.8867107
node/9738925279,node/9738925279,,,,,Bandung,,,Jl. Sudirman 331,,,,,,,,,,,,,,,BNI 46,atm,,,,,,,,,BNI,,,Q2882611,id:Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,BNI 46,,24/7,,BNI,,,,,Q2882611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNI,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.5924574,-6.9195625
node/9738925284,node/9738925284,,,,,Bandung,,,Jl. Pagarsih barat no 127 (Indomaret),,,,,,,,,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCA,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,107.5911696,-6.9225507
node/9738925285,node/9738925285,,,,,Bandung,,,Jl. Pagarsih 127,,,,,,,,,,,,,,,Bank BRI,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Rakyat Indonesia,,,,,,,,,,,,,,,,,,,,Bank Rakyat Indonesia,,,Bank Rakjat Indonesia,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRI,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.5912311,-6.9225531
node/9738925286,node/9738925286,,,,,Bandung,,,Jl. Pagarsih barat no 127 (Indomaret),,,,,,,,,,,,,,,BNI 46,atm,,,,,,,,,,,,Q2882611,id:Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,BNI 46,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNI,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,107.5911696,-6.9225555
node/9738925287,node/9738925287,,,,,Bandung,,,Jl. Terusan Pasirkoja (Indomeret),,,,,,,,,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,,,,,,,,,,,,,,,,Bank Central Asia,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCA,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,107.5934482,-6.9263195
